"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
702075123972;Alumineu;;;"profile klipsowe>>>dwupoziomowe";"Profil UNITEXA Z701";"Patentowany profil UNITEXA Z701 do wykonywania wnęk sufitowych i opraw oświetleniowych w sufitach napinanych z tkaniny.";;https://static.tildacdn.com/stor3463-6134-4335-a261-383339626462/85604873.png;;;;;;unitexa_z701;;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/dwupoziomowe/unitexa-z701
929118351672;;;;;"Profil UNITEXA Z701 - biały mat - 2,0 m.b.";;;https://static.tildacdn.com/stor3463-6134-4335-a261-383339626462/85604873.png;54.00;96;;"Kolor:biały mat;Długość:2,0 m.b.";;SQKcK9vigikWY0Agh6ZSX0;702075123972;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/dwupoziomowe/unitexa-z701?editionuid=929118351672
623092361922;;;;;"Profil UNITEXA Z701 - czarny mat - 2,0 m.b.";;;https://static.tildacdn.com/stor3463-6134-4335-a261-383339626462/85604873.png;54.00;98;;"Kolor:czarny mat;Długość:2,0 m.b.";;zSQvbSNEiHa6S1KQEwaCY2;702075123972;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/dwupoziomowe/unitexa-z701?editionuid=623092361922
464689655122;Alumineu;;;"profile klipsowe>>>świetlne";"Profil LUMNOVA Z008";"Patentowany profil LUMNOVA Z008 do tworzenia linii świetlnych w sufitach napinanych z tkaniny.";;https://static.tildacdn.com/stor6166-6338-4636-a163-356565363662/23628799.png;;;;;;lumnova_z008;;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/swietlne/lumnova-z008
243760267412;;;;;"Profil LUMNOVA Z008 - czarny mat - 2,0 m.b.";;;https://static.tildacdn.com/stor6166-6338-4636-a163-356565363662/23628799.png;80.00;95;;"Kolor:czarny mat;Długość:2,0 m.b.";;eSviEBM8guhlvQefni07r1;464689655122;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/swietlne/lumnova-z008?editionuid=243760267412
340968640132;Alumineu;;;"profile klipsowe>>>karniszowe";"Profil TISSURE Z401";"Patentowany profil TISSURE Z401 z jednym rowkiem do wieszania zasłon i kurtyn w sufitach napinanych z tkaniny.";;https://static.tildacdn.com/stor6237-6533-4439-a530-313932383262/54316814.png;;;;;;tissure_z401;;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z401
172769532402;;;;;"Profil TISSURE Z401 - biały mat - 2,0 m.b.";;;https://static.tildacdn.com/stor6237-6533-4439-a530-313932383262/54316814.png;100.00;100;;"Kolor:biały mat;Długość:2,0 m.b.";;1BcJh8vVg8aapGEcAUDrg1;340968640132;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z401?editionuid=172769532402
202776240732;;;;;"Profil TISSURE Z401 - czarny mat - 2,0 m.b.";;;https://static.tildacdn.com/stor6237-6533-4439-a530-313932383262/54316814.png;100.00;98;;"Kolor:czarny mat;Długość:2,0 m.b.";;hymJQJJTjY-YeQVF1giqT1;340968640132;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/karniszowe/tissure-z401?editionuid=202776240732
942768878232;Alumineu;;;"profile harpunowe>>>świetlne";"Profil LAMPLIX X930";"Uniwersalny profil LAMPLIX X930 do wykonywania natynkowych, podwieszanych i wpuszczanych linii świetlnych oraz opraw oświetleniowych.";;https://static.tildacdn.com/stor3631-3833-4436-b237-383661363039/82458092.png;;;;;;lamplix_x930;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/swietlne/lamplix-x930
207063938512;;;;;"Profil LAMPLIX X930 - surowy";;;;20.00;98;;Kolor:surowy;;63SkQfPpjSYcEKuuMh-YG2;942768878232;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/swietlne/lamplix-x930?editionuid=207063938512
591857318792;Alumineu;;;"profile harpunowe>>>świetlne";"Profil LAMPLIX X950";"Uniwersalny profil LAMPLIX X950 do wykonywania natynkowych, podwieszanych i wpuszczanych linii świetlnych oraz opraw oświetleniowych.";;https://static.tildacdn.com/stor3165-3330-4461-a433-373731363261/22139547.png;;;;;;lamplix_x950;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/swietlne/lamplix-x950
689188872022;;;;;"Profil LAMPLIX X950 - surowy";;;https://static.tildacdn.com/stor3165-3330-4461-a433-373731363261/22139547.png;30.00;100;;Kolor:surowy;;Xo7o90pXhmhKf1FmlwptL2;591857318792;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/swietlne/lamplix-x950?editionuid=689188872022
738455398342;Alumineu;;;"profile klipsowe>>>szynowe";"Profil VOLTIVA Z501";"Patentowany profil VOLTIVA Z501 do sufitów napinanych z tkaniny. W profil VOLTIVA Z501 montuje się oświetlenie szynowe.";;https://static.tildacdn.com/stor3364-3566-4163-a262-383438663932/44794231.png;;;;;;voltiva_z501;;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/szynowe/voltiva-z501
263103690522;;;;;"Profil VOLTIVA Z501 - czarny mat";;;https://static.tildacdn.com/stor3364-3566-4163-a262-383438663932/44794231.png;120.00;90;;"Kolor:czarny mat";;0WyuTzYWjCQp6Fj0LuztH0;738455398342;0;0;0;0;https://alumineu.pl/produkty/profile-klipsowe/szynowe/voltiva-z501?editionuid=263103690522
103850078252;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X405 M";"Patentowany profil CURTINA X405 M do wykonania ukrytych wnęk karniszowych z dwoma rowkami do wieszania zasłon i firan w sufitach napinanych z systemem harpunowym. Podświetlany.";;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;;;;;;curtina_x405_m;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x405
479658278692;;;;;"Profil CURTINA X405 M - biały mat - 2,2 m.b.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;250.00;96;;"Kolor:biały mat;Długość:2,2 m.b.";;iSRbWSLtitojIsPO0sI9x2;103850078252;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x405?editionuid=479658278692
116125562342;;;;;"Profil CURTINA X405 M - czarny mat - 2,2 m.b.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;250.00;100;;"Kolor:czarny mat;Długość:2,2 m.b.";;gA28ToLCggK3W8YPSsFkT1;103850078252;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x405?editionuid=116125562342
339464740812;;;;;"Profil CURTINA X405 M - biały mat - 3,2 m.b.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;360.00;99;;"Kolor:biały mat;Długość:3,2 m.b.";;CkVvKhJbiGhhK2anvHdB33;103850078252;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x405?editionuid=339464740812
223173096572;;;;;"Profil CURTINA X405 M - czarny mat - 3,2 m.b.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;360.00;96;;"Kolor:czarny mat;Długość:3,2 m.b.";;PIsjk6JZiDyyFLIyu2lyU0;103850078252;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x405?editionuid=223173096572
653704983262;Alumineu;;;"profile harpunowe>>>dystansowe LED";"Profil FLOATIA X304";"Patentowany profil FLOATIA X304 sufitowy dystansowy do sufitów napinanych z harpunowym systemem mocowania płótna. Z półką na taśmę led i osłoną.";;https://static.tildacdn.com/stor3138-6561-4237-b464-396634353333/74931426.png;;;;;;floatia_x304;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303
325345639572;;;;;"Profil FLOATIA X304 - czarny mat";;;https://static.tildacdn.com/stor3138-6561-4237-b464-396634353333/74931426.png;30.00;96;;"Kolor:czarny mat";;OGuLhFuVjSlwHsBusU5Sf1;653704983262;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/dystansowe-led/floatia-x303?editionuid=325345639572
378838179802;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X408";"Patentowany profil CURTINA X408 do wykonywania prostych wnęk na zasłony z podświetleniem, z możliwością późniejszego montażu karniszy natynkowych. Przeznaczony do systemu mocowania membrany typu harpun.";;https://static.tildacdn.com/stor6233-3162-4332-a637-343430343962/86606358.png;;;;;;curtina_x408;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x408
910838572902;;;;;"Profil CURTINA X408 - surowy";;;https://static.tildacdn.com/stor6233-3162-4332-a637-343430343962/86606358.png;105.00;97;;Kolor:surowy;;FWceQ5ETivN6fBl0i-tWJ2;378838179802;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x408?editionuid=910838572902
351390516332;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X409";"Patentowany profil CURTINA X409 do wykonywania prostych wnęk na zasłony z podświetleniem, z możliwością późniejszego montażu karniszy natynkowych. Przeznaczony do systemu mocowania membrany typu harpun.";;https://static.tildacdn.com/stor6364-3361-4734-b837-393765333733/65650818.png;;;;;;curtina_x409;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x409
697706454502;;;;;"Profil CURTINA X409 - surowy";;;https://static.tildacdn.com/stor6364-3361-4734-b837-393765333733/65650818.png;135.00;99;;Kolor:surowy;;LhsJi728gSt1-qEKriOWU2;351390516332;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x409?editionuid=697706454502
101371876602;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X410";"Patentowany profil CURTINA X410 do wykonywania prostych wnęk na zasłony z podświetleniem, z możliwością późniejszego montażu karniszy natynkowych. Przeznaczony do systemu mocowania membrany typu harpun.";;https://static.tildacdn.com/stor3266-3835-4239-a365-326333313766/86962021.png;;;;;;curtina_x410;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x410
129055913692;;;;;"Profil CURTINA X410 - biały mat";;;https://static.tildacdn.com/stor3266-3835-4239-a365-326333313766/86962021.png;120.00;99;;"Kolor:biały mat";;JLVFDRdrgtcM9IORQDzXv0;101371876602;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x410?editionuid=129055913692
199858223452;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X411";"Patentowany profil CURTINA X411 do wykonywania prostych wnęk na zasłony z podświetleniem, z możliwością późniejszego montażu karniszy natynkowych. Przeznaczony do systemu mocowania membrany typu harpun.";;https://static.tildacdn.com/stor3937-3039-4264-a131-326137656637/60176346.png;;;;;;curtina_x411;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x411
930688697052;;;;;"Profil CURTINA X411 - biały mat";;;https://static.tildacdn.com/stor3937-3039-4264-a131-326137656637/60176346.png;170.00;97;;"Kolor:biały mat";;KmK1hPPBihH4KDyWNRaPo0;199858223452;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x411?editionuid=930688697052
143334734952;Alumineu;;;"profile harpunowe>>>karniszowe";"Profil CURTINA X404";"Patentowany profil CURTINA X404 do wykonania ukrytych wnęk karniszowych z trzema rowkami do wieszania zasłon i firan. Do systemu mocowania harpunowego z dolnym wsunięciem płótna.";;https://static.tildacdn.com/stor3363-3933-4634-a165-303932343562/78141218.png;;;;;;curtina_x404;;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x404
811654953612;;;;;"Profil CURTINA X404 - biały połysk - 2,2 m.b.";;;https://static.tildacdn.com/stor3363-3933-4634-a165-303932343562/78141218.png;110.00;97;;"Kolor:biały połysk;Długość:2,2 m.b.";;ryMNNy0Vjq1ciFgP2gUaK3;143334734952;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x404?editionuid=811654953612
814666177362;;;;;"Profil CURTINA X404 - biały połysk - 3,2 m.b.";;;https://static.tildacdn.com/stor3363-3933-4634-a165-303932343562/78141218.png;160.00;99;;"Kolor:biały połysk;Długość:3,2 m.b.";;6UZy5OEYgiU2cDd92z2R00;143334734952;0;0;0;0;https://alumineu.pl/produkty/profile-harpunowe/karniszowe/curtina-x404?editionuid=814666177362
993579142882;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y208";"Końcowa zaślepka do profilu CURTINA X405 M.";;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;;;;;;endcapp_y208;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y208
464425536372;;;;;"Zaślepka ENDCAPP Y208 - czarny mat";;;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;20.00;97;;"Kolor:czarny mat";;cs1iWyovjnR0O5ccF07Z40;993579142882;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y208?editionuid=464425536372
196558300814;;;;;"Zaślepka ENDCAPP Y208 - biały mat";;;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;20.00;;;"Kolor:biały mat";;zk72JAY9i0ugmwAbZomQB0;993579142882;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y208?editionuid=196558300814
189228191282;Alumineu;;;akcesoria>>>zaślepki;"End cap ENDCAPP Y209";"Końcowa zaślepka do profilu LUMNOVA Z008.";;https://static.tildacdn.com/stor3733-6437-4238-a136-646632346463/5cc34908534d04080207b723d789b01d.png;;;;;;endcapp_y209;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y209
311058650552;;;;;"End cap ENDCAPP Y209 - czarny mat";;;https://static.tildacdn.com/stor3733-6437-4238-a136-646632346463/5cc34908534d04080207b723d789b01d.png;50.00;98;;"Kolor:czarny mat";;caaW9qg3jIDvmqBhtmo3R3;189228191282;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y209?editionuid=311058650552
803645317172;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y210";"Końcówka zaślepka do profilu TISSURE Z401.";;https://static.tildacdn.com/stor6562-3962-4638-b030-633531383365/f847ee017445902f6ebf286a9a0bb6b9.png;;;;;;endcapp_y210;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y210
219018388202;;;;;"Zaślepka ENDCAPP Y210 - czarny mat";;;;55.00;47;;"Kolor:czarny mat";;Ue5JxBS6h-xDmc-T5sYN21;803645317172;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y210?editionuid=219018388202
613183057964;;;;;"Zaślepka ENDCAPP Y210 - biały mat";;;;55.00;49;;"Kolor:biały mat";;XfbpuCp4jKYvNsRl05mSV0;803645317172;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y210?editionuid=613183057964
538155444262;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y211";"Końcowa zaślepka do profilu TISSURE Z405.";;https://static.tildacdn.com/stor6363-3031-4662-a432-356361383139/4e48f5d02ab0b89a0b35c389edbeceba.png;;;;;;endcapp_y211;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y211
472115101252;;;;;"Zaślepka ENDCAPP Y211 - czarny mat";;;;105.00;89;;"Kolor:czarny mat";;B-1IK5jxibF9dkLSg6OE11;538155444262;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y211?editionuid=472115101252
307696129154;;;;;"Zaślepka ENDCAPP Y211 - biały mat";;;;105.00;90;;"Kolor:biały mat";;w7Y6MOgigz2Y0sizhfBYt3;538155444262;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y211?editionuid=307696129154
324993280672;Alumineu;;;akcesoria>>>zaślepki;"Zaślepka ENDCAPP Y212";"Końcowa zaślepka do profilu VOLTIVA Z501.";;https://static.tildacdn.com/stor6564-3639-4161-a363-386133343865/cccb946dae0dd2a6f4a84607d582bbee.png;;;;;;endcapp_y212;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y212
267370168402;;;;;"Zaślepka ENDCAPP Y212 - czarny mat";;;https://static.tildacdn.com/stor6564-3639-4161-a363-386133343865/cccb946dae0dd2a6f4a84607d582bbee.png;85.00;94;;"Kolor:czarny mat";;Y7HL3H--ifpDooOZXnkT61;324993280672;0;0;0;0;https://alumineu.pl/produkty/akcesoria/zaslepki/endcapp-y212?editionuid=267370168402
637428611542;Alumineu;;;akcesoria>>>haczyki;"Ślizgi SLIDENE Y702";"Haczyki do profili karniszowych alumineu.";;https://static.tildacdn.com/stor3833-3264-4536-b065-666561623431/680918166b85808d742f86a445d030f6.png;;;;;;slidene_y702;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/slidene-y702
424826987592;;;;;"Ślizgi SLIDENE Y702 - biały";;;https://static.tildacdn.com/stor3833-3264-4536-b065-666561623431/680918166b85808d742f86a445d030f6.png;48.00;50;;Kolor:biały;;AxdssG3zilcc0nq8IRQCg0;637428611542;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/slidene-y702?editionuid=424826987592
580482634542;Alumineu;;;akcesoria>>>haczyki;"Ślizgi SLIDENE Y703";"Haczyki do profili karniszowych alumineu.";;https://static.tildacdn.com/stor3433-6538-4432-b964-643931636363/836cfc1bd538401ecbe9ada39f5835c5.png;;;;;;slidene_y703;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/slidene-y703
990277964372;;;;;"Ślizgi SLIDENE Y703 - biały";;;https://static.tildacdn.com/stor3433-6538-4432-b964-643931636363/836cfc1bd538401ecbe9ada39f5835c5.png;2.60;48;;Kolor:biały;;5AoNq6UdhMzzZcpcgTh5m0;580482634542;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/slidene-y703?editionuid=990277964372
910211073462;;;;;"Ślizgi SLIDENE Y703 - czarny";;;https://static.tildacdn.com/stor3433-6538-4432-b964-643931636363/836cfc1bd538401ecbe9ada39f5835c5.png;2.60;56;;Kolor:czarny;;FJSc0Zp5hm1Mg4SMhSTTh0;580482634542;0;0;0;0;https://alumineu.pl/produkty/akcesoria/haczyki/slidene-y703?editionuid=910211073462
348689278372;Alumineu;;;akcesoria>>>łączniki;"Łącznik prosty JOINTEK Y605";"Łączenie prostoliniowe profili JOINTEK Y605 – Alumineu w Polsce";;https://static.tildacdn.com/stor3564-3338-4738-b765-326633376362/d9e3be0f9a049a7f1eb4c08f055a3e0c.png;40.00;6;;;;3MLLHH2IjgqO47skfI06r2;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/laczniki/jointek-y605
565509249232;Alumineu;;;akcesoria>>>łączniki;"Łącznik kątowy JOINTEK Y606";"Łączenie kątowe do profili aluminiowych JOINTEK Y606 w Polsce – akcesoria Alumineu";;https://static.tildacdn.com/stor6635-3832-4436-a164-666336626439/cd40a6becc6c98c0bc67b20136397ef6.png;40.00;5;;;;PQjsDtuygZ8U2CBSD-yFM3;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/laczniki/jointek-y606
624460799622;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STUSLON Y901";"Przyrząd alumineu STUSLON Y901 do przycinania klosza DIFFUSY Y130";;https://static.tildacdn.com/stor3733-3130-4936-a664-653430313732/f65f7176cdcc3ee92301210e31c71e88.png;36.00;99;;;;yhkL5hiDgxPikbdZZ9Fw-2;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/przyrzady/stuslon-y901
526457117672;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STUSLON Y902";"Przyrząd alumineu STUSLON Y902 do przycinania klosza DIFFUSY Y150";;https://static.tildacdn.com/stor3733-3130-4936-a664-653430313732/f65f7176cdcc3ee92301210e31c71e88.png;36.00;97;;;;Ttlz5AqejNP0X23dgdQNF0;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/przyrzady/stuslon-y902
643950003722;Alumineu;;;akcesoria>>>przyrządy;"Przyrząd STUSLON Y903";"Przyrząd alumineu STUSLON Y903 do przycinania osłony INSERTA Y015 f.";;https://static.tildacdn.com/stor3832-3031-4533-a665-353336343563/1513f3ef8a56eef5fc1336b4b6d0d495.png;36.00;98;;;;6BeeaaaDifZDxIxPgfCsB2;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/przyrzady/stuslon-y903
352027042242;Alumineu;;;akcesoria>>>narzędzia;"Łopatka montażowa SPATULA Y801";"Łopatka do wprowadzania harpuna w profil INVISIA X205";;https://static.tildacdn.com/stor3435-3063-4665-a236-336535633032/e511e244c96ae8bbe418537f8279a848.png;89.00;86;;;;LAScFxUfgjRWkQO7x3vPO3;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/lopatki-montazowe/spatula-y801
991799255532;Alumineu;;;akcesoria>>>narzędzia;"Łopatka montażowa SPATULA Y802";"Łopatka do wprowadzania harpuna w profile bezszczelinowe";;https://static.tildacdn.com/stor3861-3330-4161-a638-323533373833/552b4f4af86a9184f9c0ee25dc0aff14.png;89.00;6;;;;yhUnPSjLg-Bdtn9a16e4K1;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/lopatki-montazowe/spatula-y802
870702287562;Alumineu;;;akcesoria>>>narzędzia;"Łopatka montażowa SPATULA Y803";"Łopatka do wprowadzania harpuna w profile bezszczelinowe";;https://static.tildacdn.com/stor6336-3630-4431-b661-303261626338/db96eceaafd8d25e51796807b3a4a802.png;89.00;8;;;;7EuwsAnyhMnvk1iniWvNZ2;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/lopatki-montazowe/spatula-y803
349642696962;Alumineu;;;akcesoria>>>narzędzia;"Łopatka montażowa SPATULA Y804";"Łopatka do wprowadzania harpuna w profile bezszczelinowe";;https://static.tildacdn.com/stor3463-3833-4564-a232-666164373365/3c41ab8b9fa89d0cb81758eaf0689f3e.png;210.00;8;;;;R2Byo-ePivRzvVzZ6j3813;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/lopatki-montazowe/spatula-y804
565993058722;Alumineu;;;akcesoria>>>narzędzia;"Dziurkacz PRASEKA Y805";"Narzędzie do wykonywania otworów owalnych w profilach karniszowych CURTINA X402, CURTINA X403, CURTINA X404, CURTINA X405, CURTINA X406, CURTINA X407, CURTINA X408, CURTINA X409, CURTINA X410, CURTINA X411, TISSURE Z405";;https://static.tildacdn.com/stor6439-6264-4439-b062-633737333264/f006ebfd8f2a70e91f14a76807810ab9.png;260.00;0;;;;zVHat4UNjWloiFXNPDt4r0;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/lopatki-montazowe/spatula-y805
706756060162;Alumineu;;;"akcesoria>>>redukcje wentylacyjne";"Redukcja wentylacyjna AEROOOM Y911";"Redukcja wentylacyjna do łączenia profili AEROOOM, AERROLL Z, INVISIA X207 z kanałami powietrznymi.";;https://static.tildacdn.com/stor3932-3765-4535-a165-386539633264/28a5be629d2926f089ff2a7f112c8b78.png;;;;;;aerooom_y911;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/redukcja-wentylacyjna/aerooom-y911
418476966182;;;;;"Redukcja wentylacyjna AEROOOM Y911 - surowy";;;https://static.tildacdn.com/stor3932-3765-4535-a165-386539633264/28a5be629d2926f089ff2a7f112c8b78.png;60.00;2;;Kolor:surowy;;kKSei7ZTjZ4PuyPiq34942;706756060162;0;0;0;0;https://alumineu.pl/produkty/akcesoria/redukcja-wentylacyjna/aerooom-y911?editionuid=418476966182
252384041122;Alumineu;;;akcesoria>>>klosze;"Klosz DIFFUSY Y108";;;https://static.tildacdn.com/stor3930-3038-4164-b465-353363643331/ed01e5541439df0534303aec2f5abf34.png;;;;;;diffusy_y108;;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klosze/diffusy-y108
655197739742;;;;;"Klosz DIFFUSY Y108 - mleczny";;;https://static.tildacdn.com/stor3930-3038-4164-b465-353363643331/ed01e5541439df0534303aec2f5abf34.png;30.00;99;;Kolor:mleczny;;I8dRSyr4j1PDRW6-je8T00;252384041122;0;0;0;0;https://alumineu.pl/produkty/akcesoria/klosze/diffusy-y108?editionuid=655197739742
