"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url;Tabs:1
408246751242;;;;"profile cu harpon>>>umbră";"Profil INVISIA X201";"profil patentat INVISIA X201® de perete, distanțier, pentru tavane napinane cu sistem de prindere a pânzei cu harpon.";;https://static.tildacdn.com/stor3565-3861-4536-a563-346434643235/70957155.png;;;;;;invisia_x201;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x201;"text|#|bez vat|#|bez vat-1"
778968775512;;;;;"Profil INVISIA X201 - negru mat";;;https://static.tildacdn.com/stor3565-3861-4536-a563-346434643235/70957155.png;13.78;;;"culoare:negru mat";;oo9OjTbNgZ8SJAWgghj610;408246751242;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x201?editionuid=778968775512;
144672586112;;;;"profile cu harpon>>>luminoase";"Profil LIGHTRA X030";"profilul patentat LIGHTRA X030® de separare pentru tavane extensibile cu sistem de fixare tip harpon al pânzei. pentru utilizare la crearea liniilor de lumină.";;https://static.tildacdn.com/stor3637-3962-4539-a565-356436646363/72265808.png;;;;;;lightra_x030;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x030;
808560176502;;;;;"Profil LIGHTRA X030 - nevopsit";;;https://static.tildacdn.com/stor3637-3962-4539-a565-356436646363/72265808.png;21.20;;;culoare:nevopsit;;Rv6KF1WLiPamjAv2BaZge3;144672586112;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x030?editionuid=808560176502;
456023117542;;;;"profile cu harpon>>>luminoase";"Profil LIGHTRA X015";"profilul patentat LIGHTRA X015® de separare pentru tavane extensibile cu sistem de fixare tip harpon al pânzei. pentru utilizare la crearea liniilor de lumină.";;https://static.tildacdn.com/stor3838-3532-4664-a234-363639376534/89857357.png;;;;;;lightra_x015;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x015;
935810110972;;;;;"Profil LIGHTRA X015 - nevopsit";;;https://static.tildacdn.com/stor3838-3532-4664-a234-363639376534/89857357.png;15.90;;;culoare:nevopsit;;olHJtrUhhLVDB5FN2Is6G0;456023117542;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x015?editionuid=935810110972;
196701299832;;;;"profile cu harpon>>>luminoase";"Profil LIGHTRA X030 s";"profilul patentat LIGHTRA X030 s® de separare pentru tavane extensibile cu sistem de fixare tip harpon al pânzei. pentru utilizare la crearea liniilor de lumină.";;https://static.tildacdn.com/stor6130-3035-4634-b561-346435646161/65386346.png;;;;;;lightra_x030_s;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x030-s;
325059620482;;;;;"Profil LIGHTRA X030 s - nevopsit";;;https://static.tildacdn.com/stor6130-3035-4634-b561-346435646161/65386346.png;18.55;;;culoare:nevopsit;;MzeeWUC0gyE9JJJLbz34v3;196701299832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x030-s?editionuid=325059620482;
156269856802;;;;"profile cu harpon>>>luminoase";"Profil LIGHTRA X050";"profilul patentat LIGHTRA X050® de separare pentru tavane extensibile, cu sistem de prindere cu harpon al pânzei pentru tavane extensibile. utilizat pentru crearea liniilor de lumină.";;https://static.tildacdn.com/stor6436-3837-4938-a633-666335616437/33846174.png;;;;;;lightra_x050;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x050;
770514350612;;;;;"Profil LIGHTRA X050 - nevopsit";;;https://static.tildacdn.com/stor6436-3837-4938-a633-666335616437/33846174.png;23.86;;;culoare:nevopsit;;wDQZybWWgNkn2Zq49zPi30;156269856802;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/luminosi/lightra-x050?editionuid=770514350612;
173117135412;;;;"profile cu harpon>>>cornișe";"Profil CURTINA X402";"profil patentat CURTINA X402® pentru realizarea nișelor ascunse de draperii, cu două șanțuri pentru agățarea perdelelor și draperiilor în tavane napinane cu sistem harpon. cu prindere laterală a pânzei.";;"https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png https://static.tildacdn.com/stor3135-3532-4534-a536-623032643331/27779827.png";;;;;;curtina_x402;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x402;
301964519272;;;;;"Profil CURTINA X402 - alb lucios - 2,2 m.l.";;;https://static.tildacdn.com/stor3135-3532-4534-a536-623032643331/27779827.png;139.95;;;"culoare:alb lucios;lungime:2,2 m.l.";;e9yQf8rDjzi3XjGnnx3Iw3;173117135412;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x402?editionuid=301964519272;
956663279972;;;;;"Profil CURTINA X402 - negru mat - 2,2 m.l.";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;139.95;;;"culoare:negru mat;lungime:2,2 m.l.";;DKTDmwA2icCZL2vSUjXum3;173117135412;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x402?editionuid=956663279972;
458830194052;;;;;"Profil CURTINA X402 - alb lucios - 3,2 m.l.";;;https://static.tildacdn.com/stor3135-3532-4534-a536-623032643331/27779827.png;203.57;;;"culoare:alb lucios;lungime:3,2 m.l.";;vdjAWIcdhHNfZhVE150J92;173117135412;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x402?editionuid=458830194052;
973723430772;;;;;"Profil CURTINA X402 - negru mat - 3,2 m.l.";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;203.57;;;"culoare:negru mat;lungime:3,2 m.l.";;eePmEHIghXucCCjWcE2zy3;173117135412;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x402?editionuid=973723430772;
333014532202;;;;"profile cu harpon>>>cornișe";"Profil CURTINA X403";"profil patentat CURTINA X403® pentru realizarea nișelor ascunse de draperii, cu trei șanțuri pentru agățarea perdelelor și draperiilor în tavane extensibile cu sistem harpon. cu prindere laterală a pânzei.";;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;;;;;;curtina_x403;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403;
293267787752;;;;;"Profil CURTINA X403 - alb mat - 2,0 m.l.";;;;148.43;;;"culoare:alb mat;lungime:2,0 m.l.";;yUubMVw1hqQAZdBztKRgZ2;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=293267787752;
196174289902;;;;;"Profil CURTINA X403 - negru mat - 2,0 m.l.";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;148.43;;;"culoare:negru mat;lungime:2,0 m.l.";;hSqFGvnTjaggVAymnovmh0;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=196174289902;
701472319152;;;;;"Profil CURTINA X403 - alb lucios - 2,2 m.l.";;;;163.28;;;"culoare:alb lucios;lungime:2,2 m.l.";;smfA9ADrg9P4AffHsiprN2;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=701472319152;
265935541592;;;;;"Profil CURTINA X403 - negru mat - 2,2 m.l.";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;163.28;;;"culoare:negru mat;lungime:2,2 m.l.";;Hxf-n56DhLa95Jq8oTmSb3;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=265935541592;
131946916342;;;;;"Profil CURTINA X403 - alb mat - 3,2 m.l.";;;;237.49;;;"culoare:alb mat;lungime:3,2 m.l.";;i3hGepcZiU3L8JqEJ2rtV0;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=131946916342;
848779219262;;;;;"Profil CURTINA X403 - negru mat - 3,2 m.l.";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;237.49;;;"culoare:negru mat;lungime:3,2 m.l.";;jx2sQ0lhiTZsQVWNF9X2z0;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=848779219262;
822614506962;;;;;"Profil CURTINA X403 - alb lucios - 3,2 m.l.";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;237.49;;;"culoare:alb lucios;lungime:3,2 m.l.";;34WwfpBUjupvpuPa3EpLr3;333014532202;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x403?editionuid=822614506962;
287608978832;;;;"profile cu harpon>>>cornișe";"Profil CURTINA X405";"profil patentat CURTINA X405® pentru realizarea nișelor ascunse de draperii, cu două șanțuri pentru agățarea perdelelor și draperiilor în tavane napinabile cu sistem harpon. iluminat.";;"https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png https://static.tildacdn.com/stor3834-6436-4830-b832-646339373966/47603941.png";;;;;;curtina_x405;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405;
592438478472;;;;;"Profil CURTINA X405 - alb mat - 2,0 m.l.";;;https://static.tildacdn.com/stor3834-6436-4830-b832-646339373966/47603941.png;159.04;;;"culoare:alb mat;lungime:2,0 m.l.";;zRy2mTY3io-ReCRagT1MI2;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=592438478472;
505180922232;;;;;"Profil CURTINA X405 - negru mat - 2,0 m.l.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;159.04;;;"culoare:negru mat;lungime:2,0 m.l.";;9YYv8DXkjKpGTTDe3j99Y3;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=505180922232;
117525235192;;;;;"Profil CURTINA X405 - alb mat - 2,2 m.l.";;;https://static.tildacdn.com/stor3834-6436-4830-b832-646339373966/47603941.png;174.94;;;"culoare:alb mat;lungime:2,2 m.l.";;M7K8jSGug5rmTO1txLm922;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=117525235192;
803744608822;;;;;"Profil CURTINA X405 - negru mat - 2,2 m.l.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;174.94;;;"culoare:negru mat;lungime:2,2 m.l.";;Rid7eYeaihDEYyuGmwIm10;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=803744608822;
876089740212;;;;;"Profil CURTINA X405 - alb mat - 3,2 m.l.";;;https://static.tildacdn.com/stor3834-6436-4830-b832-646339373966/47603941.png;254.46;;;"culoare:alb mat;lungime:3,2 m.l.";;hRYJaVIahB4Jg-O10ZpbV0;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=876089740212;
759586955132;;;;;"Profil CURTINA X405 - negru mat - 3,2 m.l.";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;254.46;;;"culoare:negru mat;lungime:3,2 m.l.";;QYtmUePthsfmVcpZ7LaHB2;287608978832;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/cornise/curtina-x405?editionuid=759586955132;
847012159042;;;;"profile cu harpon>>>umbră LED";"Profil FLOATIA X301";"profil patentat FLOATIA X301® de perete, distanțier, pentru tavane napinane cu sistem de prindere a pânzei cu harpon. cu poliță pentru bandă LED. fără inserții și difuzoare.";;https://static.tildacdn.com/stor3431-3764-4662-b261-396335656162/27080112.png;;;;;;floatia_x301;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x301;
747944340262;;;;;"Profil FLOATIA X301 - alb mat";;;https://static.tildacdn.com/stor3431-3764-4662-b261-396335656162/27080112.png;15.90;;;"culoare:alb mat";;jzysdA0nhEDukcRfamitz0;847012159042;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x301?editionuid=747944340262;
723868210042;;;;"profile cu harpon>>>umbră LED";"Profil FLOATIA X302";"profil patentat FLOATIA X302® de perete, distanțier, pentru tavane napinane cu sistem de prindere a pânzei cu harpon. cu poliță pentru bandă LED și inserție.";;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;;;;;;floatia_x302;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x302;
860427790322;;;;;"Profil FLOATIA X302 - nevopsit";;;;15.90;;;culoare:nevopsit;;IxT7oD8zhIbrnn2LbGw2D0;723868210042;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x302?editionuid=860427790322;
267826441912;;;;;"Profil FLOATIA X302 - alb mat";;;;19.61;;;"culoare:alb mat";;Y7mho3jShobDY2hUqkXX83;723868210042;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x302?editionuid=267826441912;
673141786352;;;;;"Profil FLOATIA X302 - negru mat";;;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;19.61;;;"culoare:negru mat";;fxcs1s4Sg4i9usohMYyp11;723868210042;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra-led/floatia-x302?editionuid=673141786352;
473336826572;;;;"profile cu harpon>>>umbră";"Profil INVISIA X202";"profil patentat invisia x202® de perete, distanțier, pentru tavane napinane cu sistem de prindere a pânzei cu harpon.";;https://static.tildacdn.com/stor6364-3938-4362-a161-613065333330/51807590.png;;;;;;invisia_x202;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x202;
799765399652;;;;;"Profil INVISIA X202 - negru mat";;;https://static.tildacdn.com/stor6364-3938-4362-a161-613065333330/51807590.png;13.25;;;"culoare:negru mat";;DJNjCqquhcS8YMhhFUUT-3;473336826572;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x202?editionuid=799765399652;
159363313312;;;;"profile cu harpon>>>umbră";"Profil INVISIA X205";"profil patentat INVISIA X205® de perete, distanțier, pentru tavane napinane cu sistem de prindere a pânzei cu harpon.";;https://static.tildacdn.com/stor3661-3636-4132-b561-373361633938/90510932.png;;;;;;invisia_x205;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x205;
307017769502;;;;;"Profil INVISIA X205 - negru mat";;;https://static.tildacdn.com/stor3661-3636-4132-b561-373361633938/90510932.png;15.90;;;"culoare:negru mat";;lFPD6yXiiis-LJnoPBaa91;159363313312;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x205?editionuid=307017769502;
166924722462;;;;"profile cu harpon>>>umbră";"Profil INVISIA X204";"profil patentat INVISIA X204® separatoare, cu rost de umbră, pentru tavane napinane cu sistem de prindere a pânzei cu harpon. este utilizat pentru tavane napinane înclinate în poduri sau pentru împărțirea suprafeței pânzei în mai multe segmente fără utilizarea unei inserții de separare.";;https://static.tildacdn.com/stor3434-3265-4264-b037-393430303862/13731245.png;;;;;;invisia_x204;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x204;
823128693102;;;;;"Profil INVISIA X204 - negru mat";;;https://static.tildacdn.com/stor3434-3265-4264-b037-393430303862/13731245.png;21.20;;;"culoare:negru mat";;zA59TVMAiMOOTZf15BUvl2;166924722462;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/umbra/invisia-x204?editionuid=823128693102;
542484472972;;;;accesorii>>>inserții;"Inserție INSERTA Y015 f";;;https://static.tildacdn.com/stor6133-3135-4865-a562-356530373835/27961086.png;;;;;;inserta_y015_f;;0;0;0;0;https://alumineu.ro/tproduct/542484472972-inserie-inserta-y015-f;
212309594222;;;;;"Inserție INSERTA Y015 f - lăptos";;;https://static.tildacdn.com/stor6133-3135-4865-a562-356530373835/27961086.png;7.95;;;culoare:lăptos;;CWpGaKdlgRQIwS9TWZI6n0;542484472972;0;0;0;0;https://alumineu.ro/tproduct/542484472972-inserie-inserta-y015-f?editionuid=212309594222;
403840388992;;;;accesorii>>>inserții;"Inserție INSERTA Y030";;;https://static.tildacdn.com/stor6338-3032-4365-a632-656464336363/28728852.png;;;;;;inserta_y030;;0;0;0;0;https://alumineu.ro/tproduct/403840388992-inserie-inserta-y030;
419150027512;;;;;"Inserție INSERTA Y030 - lăptos";;;https://static.tildacdn.com/stor6338-3032-4365-a632-656464336363/28728852.png;7.95;;;culoare:lăptos;;MP9kMK6mg9LT--ZPdvSbb1;403840388992;0;0;0;0;https://alumineu.ro/tproduct/403840388992-inserie-inserta-y030?editionuid=419150027512;
677912169582;;;;"profile cu harpon>>>etanși";"Profil CLASSIX X140";;;https://static.tildacdn.com/stor6364-3837-4266-b039-343666393236/62434585.png;;;;;;classix_x140;;0;0;0;0;https://alumineu.ro/tproduct/677912169582-profil-classix-x140;
146115888752;;;;;"Profil CLASSIX X140 - nevopsit";;;https://static.tildacdn.com/stor6364-3837-4266-b039-343666393236/62434585.png;5.17;;;culoare:nevopsit;;V3cnnvOSiRXwOxWDjbAgp3;677912169582;0;0;0;0;https://alumineu.ro/tproduct/677912169582-profil-classix-x140?editionuid=146115888752;
361854489052;;;https://alumineu.pl/produkty/profile-harpunowe/konturowe/contura-x601;"profile cu harpon>>>conturați";"Profil CONTURA X601";"profil patentat CONTURA X601® de perete conturat pentru tavane extensibile cu sistem harpon de prindere a pânzei. cu poliță pentru bandă led pentru iluminare în jos prin pânză. conturul profilului este închis cu inserție de perete.";;https://static.tildacdn.com/stor3036-3130-4830-b964-653335323630/31124283.png;;;;;;contura_x601;;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/conturati/contura-x601;
216356537132;;;;;"Profil CONTURA X601 - nevopsit";;;https://static.tildacdn.com/stor3036-3130-4830-b964-653335323630/31124283.png;10.60;;;culoare:nevopsit;;uOmKNKiKhPZzh4UNscvrM3;361854489052;0;0;0;0;https://alumineu.ro/produse/profile-cu-harpon/conturati/contura-x601?editionuid=216356537132;
920141555912;;;;"accesorii>>>elemente de fixare";"Element de fixare ANGLOVA Y401";;;https://static.tildacdn.com/stor6365-3236-4339-a238-356536633432/15655352.png;;;;;;anglova_y401;;0;0;0;0;https://alumineu.ro/tproduct/920141555912-element-de-fixare-anglova-y401;
555776503232;;;;;"Element de fixare ANGLOVA Y401 - nevopsit";;;;2.12;;;culoare:nevopsit;;5Iae0Kl7jHu3J80n7k6Nu3;920141555912;0;0;0;0;https://alumineu.ro/tproduct/920141555912-element-de-fixare-anglova-y401?editionuid=555776503232;
394448842072;;;;accesorii>>>inserții;"Inserție INSERTA Y008";;;https://static.tildacdn.com/stor3330-3764-4432-b434-356565386637/12476944.png;;;;;;inserta_y008;;0;0;0;0;https://alumineu.ro/tproduct/394448842072-inserie-inserta-y008;
698879683832;;;;;"Inserție INSERTA Y008 - lăptos";;;https://static.tildacdn.com/stor3330-3764-4432-b434-356565386637/12476944.png;2.65;;;culoare:lăptos;;5A33vrjxg2INi6FdYvYHV1;394448842072;0;0;0;0;https://alumineu.ro/tproduct/394448842072-inserie-inserta-y008?editionuid=698879683832;
569361295072;;;;;"Inserție INSERTA Y008 - negru";;;https://static.tildacdn.com/stor3330-3764-4432-b434-356565386637/12476944.png;2.65;;;culoare:negru;;Zm1YLzGFjDyJzl5BQ2AZK2;394448842072;0;0;0;0;https://alumineu.ro/tproduct/394448842072-inserie-inserta-y008?editionuid=569361295072;
491476579732;;;;accesorii>>>inserții;"Inserție INSERTA Y015";;;https://static.tildacdn.com/stor3262-3533-4437-a262-646666663033/40254816.png;;;;;;inserta_y015;;0;0;0;0;https://alumineu.ro/tproduct/491476579732-inserie-inserta-y015;
614951245542;;;;;"Inserție INSERTA Y015 - lăptos";;;;4.24;;;culoare:lăptos;;jWf3YVZMj28oz3Vn9Ruwa1;491476579732;0;0;0;0;https://alumineu.ro/tproduct/491476579732-inserie-inserta-y015?editionuid=614951245542;
135491542972;;;;accesorii>>>difuzoare;"Difuzoare DIFFUSY Y114";;;https://static.tildacdn.com/stor3739-3336-4832-a633-346330393834/68287842.png;;;;;;diffusy_y114;;0;0;0;0;https://alumineu.ro/tproduct/135491542972-difuzoare-diffusy-y114;
304306005972;;;;;"Difuzoare DIFFUSY Y114 - lăptos";;;https://static.tildacdn.com/stor3739-3336-4832-a633-346330393834/68287842.png;7.95;;;culoare:lăptos;;SVjKGGnNhIO8Ovbe-z0yF3;135491542972;0;0;0;0;https://alumineu.ro/tproduct/135491542972-difuzoare-diffusy-y114?editionuid=304306005972;
281981378952;;;;accesorii>>>difuzoare;"Difuzoare DIFFUSY Y130";;;"https://static.tildacdn.com/stor3738-6163-4735-b630-393236393437/65289824.png https://static.tildacdn.com/stor3065-3332-4937-b838-356630666435/74285236.png";;;;;;diffusy_y130;;0;0;0;0;https://alumineu.ro/tproduct/281981378952-difuzoare-diffusy-y130;
767414018712;;;;;"Difuzoare DIFFUSY Y130 - lăptos";;;https://static.tildacdn.com/stor3738-6163-4735-b630-393236393437/65289824.png;10.60;;;culoare:lăptos;;5ET97eXngrRKDRbIJ4YhN2;281981378952;0;0;0;0;https://alumineu.ro/tproduct/281981378952-difuzoare-diffusy-y130?editionuid=767414018712;
485436923792;;;;;"Difuzoare DIFFUSY Y130 - negru";;;https://static.tildacdn.com/stor3065-3332-4937-b838-356630666435/74285236.png;13.25;;;culoare:negru;;yfcIPkXYi7hGeHi9sRjg51;281981378952;0;0;0;0;https://alumineu.ro/tproduct/281981378952-difuzoare-diffusy-y130?editionuid=485436923792;
763859363792;;;;accesorii>>>difuzoare;"Difuzoare DIFFUSY Y150";;;https://static.tildacdn.com/stor3661-3637-4263-a466-373466323663/57851038.png;;;;;;diffusy_y150;;0;0;0;0;https://alumineu.ro/tproduct/763859363792-difuzoare-diffusy-y150;
254446403042;;;;;"Difuzoare DIFFUSY Y150 - lăptos";;;https://static.tildacdn.com/stor3661-3637-4263-a466-373466323663/57851038.png;15.90;;;culoare:lăptos;;Z0jQpgcsgfNvDPq3zycpi1;763859363792;0;0;0;0;https://alumineu.ro/tproduct/763859363792-difuzoare-diffusy-y150?editionuid=254446403042;
470344598332;;;;"accesorii>>>capace de capăt";"Capac de capăt ENDCAPP Y205";;;https://static.tildacdn.com/stor6238-6165-4865-b836-656338336132/33cad336a71c2080d29ebd3036a49148.png;;;;;;endcapp_y205;;0;0;0;0;https://alumineu.ro/produse/accesorii/capace-de-capat/endcapp-y205;
