"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
349381364424;;;;"harpoon profiles>>>shadow";"Profile INVISIA X201";;;https://static.tildacdn.com/stor3565-3861-4536-a563-346434643235/70957155.png;;;;;;invisia_x201;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/shadow/invisia-x201
415709907174;;;;;"Profile INVISIA X201 - black matte";;;https://static.tildacdn.com/stor3565-3861-4536-a563-346434643235/70957155.png;10.40;99;;"Color:black matte";;oo9OjTbNgZ8SJAWgghj610;349381364424;0;0;0;0;https://alumineu.com/products/harpoon-profiles/shadow/invisia-x201?editionuid=415709907174
152149390304;;;;"harpoon profiles>>>lighting";"Profile LIGHTRA X030";;;https://static.tildacdn.com/stor3637-3962-4539-a565-356436646363/72265808.png;;;;;;lightra_x030;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x030
707683365734;;;;;"Profile LIGHTRA X030 - no color";;;https://static.tildacdn.com/stor3637-3962-4539-a565-356436646363/72265808.png;4.15;79;;"Color:no color";;Rv6KF1WLiPamjAv2BaZge3;152149390304;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x030?editionuid=707683365734
637159238624;;;;"harpoon profiles>>>lighting";"Profile LIGHTRA X015";;;https://static.tildacdn.com/stor3838-3532-4664-a234-363639376534/89857357.png;;;;;;lightra_x015;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x015
631446513984;;;;;"Profile LIGHTRA X015 - no color";;;https://static.tildacdn.com/stor3838-3532-4664-a234-363639376534/89857357.png;3.11;57;;"Color:no color";;olHJtrUhhLVDB5FN2Is6G0;637159238624;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x015?editionuid=631446513984
534487951814;;;;"harpoon profiles>>>lighting";"Profile LIGHTRA X030 s";;;https://static.tildacdn.com/stor6130-3035-4634-b561-346435646161/65386346.png;;;;;;lightra_x030_s;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x030-s
959868546004;;;;;"Profile LIGHTRA X030 s - no color";;;https://static.tildacdn.com/stor6130-3035-4634-b561-346435646161/65386346.png;3.63;48;;"Color:no color";;MzeeWUC0gyE9JJJLbz34v3;534487951814;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x030-s?editionuid=959868546004
484188637364;;;;"harpoon profiles>>>lighting";"Profile LIGHTRA X050";;;https://static.tildacdn.com/stor6436-3837-4938-a633-666335616437/33846174.png;;;;;;lightra_x050;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x050
619983884654;;;;;"Profile LIGHTRA X050 - no color";;;https://static.tildacdn.com/stor6436-3837-4938-a633-666335616437/33846174.png;4.67;99;;"Color:no color";;wDQZybWWgNkn2Zq49zPi30;484188637364;0;0;0;0;https://alumineu.com/products/harpoon-profiles/light/lightra-x050?editionuid=619983884654
485721447824;;;;"harpoon profiles>>>cornice";"Profile CURTINA X402";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;;;;;;curtina_x402;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x402
535578291034;;;;;"Profile CURTINA X402 - white gloss - 2,2 lm";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;27.40;99;;"Color:white gloss;Length:2,2 lm";;e9yQf8rDjzi3XjGnnx3Iw3;485721447824;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x402?editionuid=535578291034
366578292554;;;;;"Profile CURTINA X402 - black matte - 2,2 lm";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;27.40;100;;"Color:black matte;Length:2,2 lm";;DKTDmwA2icCZL2vSUjXum3;485721447824;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x402?editionuid=366578292554
294848956284;;;;;"Profile CURTINA X402 - white gloss - 3,2 lm";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;39.85;98;;"Color:white gloss;Length:3,2 lm";;vdjAWIcdhHNfZhVE150J92;485721447824;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x402?editionuid=294848956284
209603887604;;;;;"Profile CURTINA X402 - black matte - 3,2 lm";;;https://static.tildacdn.com/stor6161-3534-4538-a664-646161303764/42891345.png;39.85;99;;"Color:black matte;Length:3,2 lm";;eePmEHIghXucCCjWcE2zy3;485721447824;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x402?editionuid=209603887604
573627009414;;;;"harpoon profiles>>>cornice";"Profile CURTINA X403";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;;;;;;curtina_x403;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403
406739692434;;;;;"Profile CURTINA X403 - white matte - 2,0 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;29.06;98;;"Color:white matte;Length:2,0 lm";;yUubMVw1hqQAZdBztKRgZ2;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=406739692434
681009609414;;;;;"Profile CURTINA X403 - black matte - 2,0 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;29.06;0;;"Color:black matte;Length:2,0 lm";;hSqFGvnTjaggVAymnovmh0;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=681009609414
375002317964;;;;;"Profile CURTINA X403 - white gloss - 2,2 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;31.96;98;;"Color:white gloss;Length:2,2 lm";;smfA9ADrg9P4AffHsiprN2;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=375002317964
364376584494;;;;;"Profile CURTINA X403 - black matte - 2,2 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;31.96;100;;"Color:black matte;Length:2,2 lm";;Hxf-n56DhLa95Jq8oTmSb3;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=364376584494
641987260674;;;;;"Profile CURTINA X403 - white matte - 3,2 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;46.49;98;;"Color:white matte;Length:3,2 lm";;i3hGepcZiU3L8JqEJ2rtV0;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=641987260674
531211385824;;;;;"Profile CURTINA X403 - white gloss - 3,2 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;46.49;99;;"Color:white gloss;Length:3,2 lm";;34WwfpBUjupvpuPa3EpLr3;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=531211385824
272879839094;;;;;"Profile CURTINA X403 - black matte - 3,2 lm";;;https://static.tildacdn.com/stor6262-3964-4433-a330-363230316365/42449150.png;46.49;98;;"Color:black matte;Length:3,2 lm";;jx2sQ0lhiTZsQVWNF9X2z0;573627009414;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x403?editionuid=272879839094
490004138484;;;;"harpoon profiles>>>cornice";"Profile CURTINA X405";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;;;;;;curtina_x405;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405
565494671354;;;;;"Profile CURTINA X405 - white matte - 2,0 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;31.13;0;;"Color:white matte;Length:2,0 lm";;zRy2mTY3io-ReCRagT1MI2;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=565494671354
693683013204;;;;;"Profile CURTINA X405 - black matte - 2,0 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;31.13;99;;"Color:black matte;Length:2,0 lm";;9YYv8DXkjKpGTTDe3j99Y3;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=693683013204
337690171964;;;;;"Profile CURTINA X405 - white matte - 2,2 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;34.25;94;;"Color:white matte;Length:2,2 lm";;M7K8jSGug5rmTO1txLm922;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=337690171964
370584765214;;;;;"Profile CURTINA X405 - black matte - 2,2 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;34.25;0;;"Color:black matte;Length:2,2 lm";;Rid7eYeaihDEYyuGmwIm10;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=370584765214
371979066194;;;;;"Profile CURTINA X405 - white matte - 3,2 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;49.81;100;;"Color:white matte;Length:3,2 lm";;hRYJaVIahB4Jg-O10ZpbV0;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=371979066194
684498184424;;;;;"Profile CURTINA X405 - black matte - 3,2 lm";;;https://static.tildacdn.com/stor6336-6539-4630-b237-383862633235/82833499.png;49.81;99;;"Color:black matte;Length:3,2 lm";;QYtmUePthsfmVcpZ7LaHB2;490004138484;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x405?editionuid=684498184424
228330334374;;;;"harpoon profiles>>>floating";"Profile FLOATIA X301";;;https://static.tildacdn.com/stor3431-3764-4662-b261-396335656162/27080112.png;;;;;;floatia_x301;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x301
366812850644;;;;;"Profile FLOATIA X301 - white matte";;;https://static.tildacdn.com/stor3431-3764-4662-b261-396335656162/27080112.png;3.11;95;;"Color:white matte";;jzysdA0nhEDukcRfamitz0;228330334374;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x301?editionuid=366812850644
153268774774;;;;"harpoon profiles>>>floating";"Profile FLOATIA X302";;;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;;;;;;floatia_x302;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x302
188895409984;;;;;"Profile FLOATIA X302 - no color";;;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;3.11;98;;"Color:no color";;IxT7oD8zhIbrnn2LbGw2D0;153268774774;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x302?editionuid=188895409984
169150378804;;;;;"Profile FLOATIA X302 - white matte";;;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;3.84;98;;"Color:white matte";;Y7mho3jShobDY2hUqkXX83;153268774774;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x302?editionuid=169150378804
333602276984;;;;;"Profile FLOATIA X302 - black matte";;;https://static.tildacdn.com/stor3931-3330-4462-a435-366636663133/90638465.png;3.84;100;;"Color:black matte";;fxcs1s4Sg4i9usohMYyp11;153268774774;0;0;0;0;https://alumineu.com/products/harpoon-profiles/floating/floatia-x302?editionuid=333602276984
837282159704;;;;"harpoon profiles>>>shadow";"Profile INVISIA X202";;;https://static.tildacdn.com/stor6364-3938-4362-a161-613065333330/51807590.png;;;;;;invisia_x202;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/shadow/invisia-x202
399031398774;;;;;"Profile INVISIA X202 - black matte";;;https://static.tildacdn.com/stor6364-3938-4362-a161-613065333330/51807590.png;2.59;98;;"Color:black matte";;DJNjCqquhcS8YMhhFUUT-3;837282159704;0;0;0;0;https://alumineu.com/products/harpoon-profiles/shadow/invisia-x202?editionuid=399031398774
643081748314;;;;"harpoon profiles>>>shadow";"Profile INVISIA X205";;;https://static.tildacdn.com/stor3661-3636-4132-b561-373361633938/90510932.png;;;;;;invisia_x205;;0;0;0;0;https://alumineu.com/tproduct/643081748314-profile-invisia-x205
649881887524;;;;;"Profile INVISIA X205 - black matte";;;https://static.tildacdn.com/stor3661-3636-4132-b561-373361633938/90510932.png;3.11;89;;"Color:black matte";;lFPD6yXiiis-LJnoPBaa91;643081748314;0;0;0;0;https://alumineu.com/tproduct/643081748314-profile-invisia-x205?editionuid=649881887524
134565867054;;;;"harpoon profiles>>>shadow";"Profile INVISIA X204";;;https://static.tildacdn.com/stor3434-3265-4264-b037-393430303862/13731245.png;;;;;;invisia_x204;;0;0;0;0;https://alumineu.com/tproduct/134565867054-profile-invisia-x204
188951275984;;;;;"Profile INVISIA X204 - black matte";;;https://static.tildacdn.com/stor3434-3265-4264-b037-393430303862/13731245.png;4.15;97;;"Color:black matte";;zA59TVMAiMOOTZf15BUvl2;134565867054;0;0;0;0;https://alumineu.com/tproduct/134565867054-profile-invisia-x204?editionuid=188951275984
757695234124;;;;accessories>>>inserts;"Insert INSERTA Y015 f";;;https://static.tildacdn.com/stor3333-6531-4532-b535-333136616633/39683347.png;;;;;;inserta_y015_f;;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y015-f
669152941234;;;;;"Insert INSERTA Y015 f - white";;;https://static.tildacdn.com/stor3333-6531-4532-b535-333136616633/39683347.png;1.56;99;;Color:white;;CWpGaKdlgRQIwS9TWZI6n0;757695234124;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y015-f?editionuid=669152941234
720061761994;;;;accessories>>>inserts;"Insert INSERTA Y030";;;https://static.tildacdn.com/stor6233-6130-4263-a537-343734343934/61722635.png;;;;;;inserta_y030;;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y030
862420646924;;;;;"Insert INSERTA Y030 - white";;;https://static.tildacdn.com/stor6233-6130-4263-a537-343734343934/61722635.png;1.56;99;;Color:white;;MP9kMK6mg9LT--ZPdvSbb1;720061761994;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y030?editionuid=862420646924
179429532584;;;;"harpoon profiles>>>seamless";"Profile CLASSIX X140";;;https://static.tildacdn.com/stor6364-3837-4266-b039-343666393236/62434585.png;;;;;;classix_x140;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/seamless/classix-x140
465418283094;;;;;"Profile CLASSIX X140 - no color";;;https://static.tildacdn.com/stor6364-3837-4266-b039-343666393236/62434585.png;1.01;89;;"Color:no color";;V3cnnvOSiRXwOxWDjbAgp3;179429532584;0;0;0;0;https://alumineu.com/products/harpoon-profiles/seamless/classix-x140?editionuid=465418283094
726748132204;;;https://alumineu.pl/produkty/profile-harpunowe/konturowe/contura-x601;"harpoon profiles>>>contour";"Profile CONTURA X601";;;https://static.tildacdn.com/stor3036-3130-4830-b964-653335323630/31124283.png;;;;;;contura_x601;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/contour/contura-x601
271158968594;;;;;"Profile CONTURA X601 - no color";;;https://static.tildacdn.com/stor3036-3130-4830-b964-653335323630/31124283.png;2.08;99;;"Color:no color";;uOmKNKiKhPZzh4UNscvrM3;726748132204;0;0;0;0;https://alumineu.com/products/harpoon-profiles/contour/contura-x601?editionuid=271158968594
129408484624;;;;accessories>>>mounts;"Mount ANGLOVA Y401";;;https://static.tildacdn.com/stor3465-6364-4539-b134-636664366431/71537405.png;;;;;;anglova_y401;;0;0;0;0;https://alumineu.com/products/accessories/mounts/anglova-y401
781082061494;;;;;"Mount ANGLOVA Y401 - surowy";;;https://static.tildacdn.com/stor3465-6364-4539-b134-636664366431/71537405.png;1.60;63;;Color:surowy;;5Iae0Kl7jHu3J80n7k6Nu3;129408484624;0;0;0;0;https://alumineu.com/products/accessories/mounts/anglova-y401?editionuid=781082061494
482082348454;;;;accessories>>>inserts;"Insert INSERTA Y008";;;https://static.tildacdn.com/stor6337-6433-4464-b631-633034633262/84929504.png;;;;;;inserta_y008;;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y008
947470277374;;;;;"Insert INSERTA Y008 - white";;;https://static.tildacdn.com/stor6337-6433-4464-b631-633034633262/84929504.png;0.52;94;;Color:white;;5A33vrjxg2INi6FdYvYHV1;482082348454;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y008?editionuid=947470277374
129340911404;;;;;"Insert INSERTA Y008 - black";;;https://static.tildacdn.com/stor6337-6433-4464-b631-633034633262/84929504.png;0.52;99;;Color:black;;Zm1YLzGFjDyJzl5BQ2AZK2;482082348454;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y008?editionuid=129340911404
701781079994;;;;accessories>>>inserts;"Insert INSERTA Y015";;;https://static.tildacdn.com/stor3431-6134-4566-b761-353931353835/32880273.png;;;;;;inserta_y015;;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y015
802176234914;;;;;"Insert INSERTA Y015 - white";;;https://static.tildacdn.com/stor3431-6134-4566-b761-353931353835/32880273.png;0.83;78;;Color:white;;jWf3YVZMj28oz3Vn9Ruwa1;701781079994;0;0;0;0;https://alumineu.com/products/accessories/inserts/inserta-y015?editionuid=802176234914
678585046294;;;;accessories>>>diffusers;"Diffusers DIFFUSY Y114";;;https://static.tildacdn.com/stor6639-6537-4437-a332-643036316531/43204516.png;;;;;;diffusy_y114;;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y114
374720388434;;;;;"Diffusers DIFFUSY Y114 - white";;;https://static.tildacdn.com/stor6639-6537-4437-a332-643036316531/43204516.png;1.56;69;;Color:white;;SVjKGGnNhIO8Ovbe-z0yF3;678585046294;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y114?editionuid=374720388434
231600921824;;;;accessories>>>diffusers;"Diffusers DIFFUSY Y130";;;https://static.tildacdn.com/stor3034-3435-4161-b533-363633316662/11644078.png;;;;;;diffusy_y130;;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y130
577456007104;;;;;"Diffusers DIFFUSY Y130 - white";;;https://static.tildacdn.com/stor3034-3435-4161-b533-363633316662/11644078.png;2.08;49;;Color:white;;5ET97eXngrRKDRbIJ4YhN2;231600921824;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y130?editionuid=577456007104
456293992584;;;;;"Diffusers DIFFUSY Y130 - black";;;https://static.tildacdn.com/stor3034-3435-4161-b533-363633316662/11644078.png;2.59;99;;Color:black;;yfcIPkXYi7hGeHi9sRjg51;231600921824;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y130?editionuid=456293992584
243254744434;;;;accessories>>>diffusers;"Diffusers DIFFUSY Y150";;;https://static.tildacdn.com/stor6131-3130-4334-b266-343637316665/33572474.png;;;;;;diffusy_y150;;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y150
270682441274;;;;;"Diffusers DIFFUSY Y150 - white";;;https://static.tildacdn.com/stor6131-3130-4334-b266-343637316665/33572474.png;3.11;99;;Color:white;;Z0jQpgcsgfNvDPq3zycpi1;243254744434;0;0;0;0;https://alumineu.com/products/accessories/diffusers/diffusy-y150?editionuid=270682441274
518695835264;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y205";;;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;;;;;;endcapp_y205;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y205
293017693034;;;;;"Endkappe ENDCAPP Y205 - white matte";;;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;5.19;7;;"Color:white matte";;0tjwIdlUikOX0Ujz8iz0g0;518695835264;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y205?editionuid=293017693034
448887119114;;;;;"Endkappe ENDCAPP Y205 - black matte";;;https://static.tildacdn.com/stor3136-6239-4865-b661-323735623165/86287381.png;5.19;9;;"Color:black matte";;s3hlPBkThtLs9b-VgS5-72;518695835264;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y205?editionuid=448887119114
259419091864;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y201";;;https://static.tildacdn.com/stor6436-6339-4038-b630-633631363938/64367748.png;;;;;;endcapp_y201;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y201
528211734034;;;;;"Endkappe ENDCAPP Y201 - black gloss";;;https://static.tildacdn.com/stor6436-6339-4038-b630-633631363938/64367748.png;1.04;87;;"Color:black gloss";;h5ANH4hyhaQ0ahlbaV9nf3;259419091864;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y201?editionuid=528211734034
752409595054;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y206";;;https://static.tildacdn.com/stor3432-3431-4533-a564-346333363962/46599124.png;;;;;;endcapp_y206;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y206
432881431874;;;;;"Endkappe ENDCAPP Y206 - za sztukę - white matte";;;https://static.tildacdn.com/stor3432-3431-4533-a564-346333363962/46599124.png;2.08;99;;"Cena:za sztukę;Color:white matte";;tPFY8g6HhI3goBhXwFAdR2;752409595054;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y206?editionuid=432881431874
640746518934;;;;;"Endkappe ENDCAPP Y206 - za sztukę - black matte";;;https://static.tildacdn.com/stor3432-3431-4533-a564-346333363962/46599124.png;2.08;99;;"Cena:za sztukę;Color:black matte";;qbmrWdNBhQrZ9Ppq1rO-N2;752409595054;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y206?editionuid=640746518934
947066310904;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y202";;;https://static.tildacdn.com/stor3731-3465-4131-b864-346666643961/35178198.png;;;;;;endcapp_y202;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y202
846471137694;;;;;"Endkappe ENDCAPP Y202 - black gloss";;;https://static.tildacdn.com/stor3731-3465-4131-b864-346666643961/35178198.png;1.04;99;;"Color:black gloss";;9wJD0JkkglPzVeK5rRpif0;947066310904;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y202?editionuid=846471137694
479274417974;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y207";;;https://static.tildacdn.com/stor6164-6566-4230-a136-353131373461/66565842.png;;;;;;endcapp_y207;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y207
443074976914;;;;;"Endkappe ENDCAPP Y207 - black matte";;;https://static.tildacdn.com/stor6164-6566-4230-a136-353131373461/66565842.png;2.08;99;;"Color:black matte";;cLEZP2Ssga1osq6fjuzBl3;479274417974;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y207?editionuid=443074976914
195271137154;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y203";;;https://static.tildacdn.com/stor6661-3030-4162-a361-386634616430/31222601.png;;;;;;endcapp_y203;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y203
202357982334;;;;;"Endkappe ENDCAPP Y203 - black gloss";;;https://static.tildacdn.com/stor6661-3030-4162-a361-386634616430/31222601.png;1.04;44;;"Color:black gloss";;gjxLSmpZiFX6ORefsKjSS1;195271137154;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y203?editionuid=202357982334
892617556074;;;;"accessories>>>end caps";"Endkappe ENDCAPP Y204";;;https://static.tildacdn.com/stor3032-6534-4164-a436-356530313439/93595402.png;;;;;;endcapp_y204;;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y204
757396441414;;;;;"Endkappe ENDCAPP Y204 - black gloss";;;https://static.tildacdn.com/stor3032-6534-4164-a436-356530313439/93595402.png;1.04;87;;"Color:black gloss";;mY3nP58iiQbbhe6E8ifuq2;892617556074;0;0;0;0;https://alumineu.com/products/accessories/end-caps/endcapp-y204?editionuid=757396441414
424981204024;;;;accessories>>>connectors;"Straight connector JOINTEK Y603";;;https://static.tildacdn.com/stor3565-6539-4937-b631-333332653839/b3215653f8bc00528739eb1c2ccac898.png;5.19;9;;;;68OGLVL0i2Yh2ygfi-iJ00;;0;0;0;0;https://alumineu.com/products/accessories/connectors/jointek-y603
533906795404;;;;accessories>>>connectors;"Corner connector JOINTEK Y604";;;https://static.tildacdn.com/stor6634-3633-4631-b238-376134383564/56421c082b93d9db67ced1fda374d5bf.png;5.19;8;;;;BxeEFynvjXZ-sYop6JbwX1;;0;0;0;0;https://alumineu.com/products/accessories/connectors/jointek-y604
560433013574;;;;accessories>>>stabily;"Device STABILE Y904";;;https://static.tildacdn.com/stor3037-3932-4832-a363-376265393337/144d9c91dd1bb1e24c6baf666e7c6202.png;10.38;99;;;;OZHBJ5GwjxX4GRRLp--5I0;;0;0;0;0;https://alumineu.com/products/accessories/devices/stabile-y904
867912555254;;;;accessories>>>stabily;"Device STABILE Y905";;;https://static.tildacdn.com/stor6536-3936-4261-b266-663233396338/56f84f78a64ac0154701cfd17dcc8018.png;10.38;99;;;;YvBn2CQPjF0bZ9wS2Otu83;;0;0;0;0;https://alumineu.com/products/accessories/devices/stabile-y905
841809124904;;;;accessories>>>stabily;"Device STABILE Y906";;;https://static.tildacdn.com/stor3932-3262-4530-b139-303265323162/1654aed0f176f452bc79d181a67795bf.png;10.38;99;;;;BhYSYrYwjZw4w-mkseFLK1;;0;0;0;0;https://alumineu.com/products/accessories/devices/stabile-y906
644795282764;;;;"harpoon profiles>>>cornice";"Profile CURTINA X406";;;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;;;;;;curtina_x406;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x406
411291985764;;;;;"Profile CURTINA X406 - white matte - 3,2 lm";;;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;16.60;99;;"Color:white matte;Length:3,2 lm";;vdRmfjJniS9p1gOygMbDs0;644795282764;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x406?editionuid=411291985764
540791256714;;;;;"Profile CURTINA X406 - black matte - 3,2 lm";;;https://static.tildacdn.com/stor3266-3136-4335-b761-666233616636/30182184.png;16.60;99;;"Color:black matte;Length:3,2 lm";;08Gs75cLiwndvRDfwZZkQ2;644795282764;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x406?editionuid=540791256714
598912025944;;;;"harpoon profiles>>>cornice";"Profile CURTINA X407";;;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;;;;;;curtina_x407;;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x407
903333210334;;;;;"Profile CURTINA X407 - white matte - 2,0 lm";;;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;5.81;99;;"Color:white matte;Length:2,0 lm";;cJyPtbDhhRAmihZrojWDn0;598912025944;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x407?editionuid=903333210334
327186460894;;;;;"Profile CURTINA X407 - black matte - 2,0 lm";;;https://static.tildacdn.com/stor3332-3965-4231-a461-643535363133/41215857.png;5.81;100;;"Color:black matte;Length:2,0 lm";;gtIKBLtJghv4WzA42yxPP1;598912025944;0;0;0;0;https://alumineu.com/products/harpoon-profiles/cornice/curtina-x407?editionuid=327186460894
226681894614;;;;"harpoon profiles>>>shadow";"Profile INVISIA X206";;;https://static.tildacdn.com/stor3835-3266-4466-b235-353134356539/77956926.png;;;;;;invisia_x206;;0;0;0;0;https://alumineu.com/tproduct/226681894614-profile-invisia-x206
790675483284;;;;;"Profile INVISIA X206 - black matte";;;https://static.tildacdn.com/stor3835-3266-4466-b235-353134356539/77956926.png;4.15;98;;"Color:black matte";;EGXmtijjgeQdvXQSqdLGi3;226681894614;0;0;0;0;https://alumineu.com/tproduct/226681894614-profile-invisia-x206?editionuid=790675483284
